City,Date,PM2.5,PM10,NO2,SO2,CO,O3,NO,NOx,NH3,AQI
Gurugram,2018-04-11,112.17,177.09,14.74,9.21,0.63,55.2,29.12,38.22,18.26,288.0
Gurugram,2018-04-12,147.68,247.54,26.8,20.13,1.0,40.43,64.145,81.19949999999997,18.26,299.0
Gurugram,2018-05-01,240.06,380.12,19.77,8.1,2.46,19.16,24.25,31.42,18.26,371.0
Gurugram,2018-05-02,138.97,287.61,14.39,9.21,1.51,17.54,59.49,67.21,18.26,288.0
Gurugram,2018-05-03,73.09,149.89,43.05,9.21,1.06,59.01,16.59,37.86,18.26,156.0
Gurugram,2018-05-04,119.78,264.98,20.31,9.21,1.6,17.55,30.36,33.29,18.26,288.0
Gurugram,2018-05-05,65.96,140.45,14.6,9.21,0.16,29.43,12.3,20.77,18.26,105.0
Gurugram,2018-05-06,69.94,134.44,24.67,1.05,0.8,40.79,17.08,35.36,18.26,162.0
Gurugram,2018-05-07,60.75,134.44,21.37,6.24,0.63,26.33,8.53,22.4,18.26,95.0
Gurugram,2018-05-08,155.55,134.44,24.98,5.54,0.54,16.13,8.66,22.3,18.26,339.0
Gurugram,2018-05-09,58.0,134.44,18.1,6.62,0.66,16.13,24.5,26.5,18.26,86.0
Gurugram,2018-05-10,157.04,261.61,16.88,10.76,1.51,54.69,47.53,31.71,18.26,286.0
Gurugram,2018-05-11,279.25,394.6839999999999,27.22,12.66,0.83,32.01,26.46,38.42,18.26,359.0
Gurugram,2018-05-12,144.35,276.72,21.89,11.2,0.7,18.37,64.145,62.99,18.26,307.0
Gurugram,2018-06-01,293.84,394.6839999999999,22.95,8.73,2.540999999999999,19.47,35.19,46.19,18.26,422.0
Gurugram,2018-06-02,145.36,289.85,14.59,12.27,1.55,15.55,60.15,67.98,18.26,316.0
Gurugram,2018-06-03,63.42,120.31,47.72,12.27,1.01,74.525,12.38,38.13,18.26,149.0
Gurugram,2018-06-04,73.01,179.57,20.93,12.27,1.33,17.84,30.8,34.08,18.26,220.0
Gurugram,2018-06-05,110.32,233.09,17.81,12.27,0.29,18.77,13.15,24.4,18.26,251.0
Gurugram,2018-06-06,75.87,148.17,26.52,1.11,0.82,32.66,18.53,38.65,18.26,146.0
Gurugram,2018-06-07,70.27,148.17,21.7,4.22,0.59,33.35,8.42,22.48,18.26,114.0
Gurugram,2018-06-08,69.07,148.17,24.97,5.87,0.51,25.39,8.78,22.4,18.26,271.0
Gurugram,2018-06-09,68.13,148.17,20.05,7.47,0.56,4.49,25.56,27.96,18.26,123.0
Gurugram,2018-06-10,117.02,236.07,16.42,8.04,0.8,37.65,45.18,30.3,18.26,307.0
Gurugram,2018-06-11,161.84,286.56,24.28,10.0,1.11,44.16,25.33,36.53,18.26,379.0
Gurugram,2018-06-12,174.45,263.58,22.51,21.96,0.62,11.67,64.145,64.2,18.26,339.0
Gurugram,2018-07-01,181.67,394.6839999999999,20.24,7.24,2.540999999999999,24.91,33.04,39.5,18.26,410.0
Gurugram,2018-07-02,122.79,245.86,13.9,10.53,1.58,19.19,60.01,67.64,18.26,273.0
Gurugram,2018-07-03,53.53,132.16,49.61,1.66,1.02,74.525,11.77,38.72,18.26,165.0
Gurugram,2018-07-04,87.35,147.11,19.17,1.66,1.52,13.89,33.0,27.18,18.26,143.0
Gurugram,2018-07-05,118.2,267.02,16.28,1.66,0.24,17.42,11.4,21.25,18.26,181.0
Gurugram,2018-07-06,76.26,139.54,28.71,0.99,0.77,37.78,19.39,41.03,18.26,150.0
Gurugram,2018-07-07,66.14,139.54,21.25,2.54,0.65,43.61,8.68,22.46,18.26,133.0
Gurugram,2018-07-08,62.79,139.54,24.78,6.23,1.0,21.61,8.61,22.15,18.26,114.0
Gurugram,2018-07-09,28.75,139.54,31.05,8.15,0.66,12.98,32.82,41.02,18.26,92.0
Gurugram,2018-07-10,109.68,258.34,16.92,14.16,0.81,46.08,46.91,34.05,18.26,254.0
Gurugram,2018-07-11,122.69,229.87,29.92,9.13,1.0,45.72,37.39,49.35,18.26,279.0
Gurugram,2018-07-12,191.18,354.49,22.54,12.94,0.59,13.02,63.19,58.26,18.26,369.0
Gurugram,2018-08-01,166.13,342.33,19.77,7.53,2.540999999999999,27.37,28.99,36.81,18.26,328.0
Gurugram,2018-08-02,162.47,298.95,14.57,12.6,1.52,14.92,60.59,68.33,18.26,324.0
Gurugram,2018-08-03,65.2,147.01,46.74,12.6,1.1,74.525,16.7,39.61,18.26,200.0
Gurugram,2018-08-04,58.59,137.91,17.28,12.6,2.540999999999999,11.54,38.29,36.65,18.26,148.0
Gurugram,2018-08-05,94.7,150.69,17.43,12.6,0.16,25.42,11.44,21.63,18.26,208.0
Gurugram,2018-08-06,89.34,150.69,22.45,0.87,0.1,47.58,6.81,17.45,18.26,165.0
Gurugram,2018-08-07,79.13,150.69,21.09,4.24,0.75,40.61,8.46,22.2,18.26,162.0
Gurugram,2018-08-08,47.14,150.69,24.92,5.77,0.74,18.05,8.57,22.2,18.26,93.0
Gurugram,2018-08-09,27.69,150.69,23.91,5.64,0.29,8.25,34.87,39.42,18.26,70.0
Gurugram,2018-08-10,139.15,309.92,34.39,7.41,1.02,52.99,33.51,48.43,18.26,280.0
Gurugram,2018-08-11,274.14,323.94,52.77,19.95,1.55,31.18,64.145,81.19949999999997,18.26,366.0
Gurugram,2018-08-12,163.91,295.23,24.64,21.53,0.8,17.24,64.145,64.11,18.26,368.0
Gurugram,2018-09-01,238.69,394.6839999999999,19.26,7.97,2.540999999999999,26.25,26.66,34.62,18.26,371.0
Gurugram,2018-09-02,186.96,394.6839999999999,14.73,11.09,1.89,19.09,61.09,68.91,18.26,345.0
Gurugram,2018-09-03,109.0,191.52,46.58,11.09,1.18,74.525,17.25,39.96,18.26,244.0
Gurugram,2018-09-04,43.74,105.56,16.65,11.09,2.540999999999999,10.69,40.93,37.7,18.26,145.0
Gurugram,2018-09-05,81.48,116.99,20.86,11.09,0.22,24.76,14.05,27.43,18.26,125.0
Gurugram,2018-09-06,93.2,116.99,23.33,1.07,0.11,32.4,7.18,19.35,18.26,182.0
Gurugram,2018-09-07,113.08,116.99,21.29,4.59,0.85,36.0,8.39,22.24,18.26,216.0
Gurugram,2018-09-08,43.7,116.99,21.29,6.03,0.49,22.17,8.39,22.24,18.26,75.0
Gurugram,2018-09-09,19.99,116.99,15.52,3.37,0.58,10.42,18.3,22.76,18.26,56.0
Gurugram,2018-09-10,136.28,237.1,52.826,8.6,1.0,54.83,9.61,32.18,18.26,316.0
Gurugram,2018-09-11,254.56,341.94,47.71,12.53,1.07,34.78,64.145,81.19949999999997,18.26,420.0
Gurugram,2018-09-12,161.45,345.6,25.46,13.18,0.96,18.39,64.145,81.19949999999997,18.26,280.0
Gurugram,2018-10-01,159.63,254.48,25.92,6.53,2.52,33.08,17.31,27.9,18.26,367.0
Gurugram,2018-10-02,160.71,273.52,15.16,12.14,1.98,15.98,58.98,67.8,18.26,339.0
Gurugram,2018-10-03,63.36,152.3,45.04,12.14,1.15,74.525,16.46,38.64,18.26,190.0
Gurugram,2018-10-04,83.55,229.71,17.64,12.14,2.54,12.04,37.13,36.08,18.26,153.0
Gurugram,2018-10-05,95.96,161.19,21.97,12.14,0.28,28.8,15.81,30.1,18.26,176.0
Gurugram,2018-10-06,50.85,161.19,25.38,1.2,0.08,25.9,7.77,23.51,18.26,168.0
Gurugram,2018-10-07,58.97,161.19,21.43,4.42,0.85,29.89,8.51,22.43,18.26,174.0
Gurugram,2018-10-08,59.37,161.19,21.43,6.54,0.57,16.42,8.51,22.43,18.26,86.0
Gurugram,2018-10-09,29.08,161.19,20.6,4.67,0.46,4.05,29.71,33.85,18.26,50.0
Gurugram,2018-10-10,96.1,186.32,52.826,7.52,0.99,50.92,13.37,46.78,18.26,284.0
Gurugram,2018-10-11,234.57,378.33,52.826,10.78,0.89,33.8,64.145,81.19949999999997,18.26,386.0
Gurugram,2018-10-12,178.2,348.94,35.31,9.3,0.65,23.87,52.9,71.81,18.26,285.0
Gurugram,2018-11-01,129.14,226.75,20.41,7.02,2.31,40.11,14.64,17.04,18.26,311.0
Gurugram,2018-11-02,139.72,247.37,13.5,10.05,1.81,15.6,60.99,68.14,18.26,324.0
Gurugram,2018-11-03,61.22,150.21,52.826,10.05,1.12,74.525,9.25,38.98,18.26,173.0
Gurugram,2018-11-04,40.73,112.53,17.12,10.05,2.16,11.33,39.11,34.55,18.26,159.0
Gurugram,2018-11-05,146.92,298.27,23.26,10.05,0.4,27.12,16.23,31.79,18.26,290.0
Gurugram,2018-11-06,85.68,298.27,24.04,1.06,0.07,35.87,7.7,23.0,18.26,130.0
Gurugram,2018-11-07,57.75,298.27,21.14,5.09,0.77,27.5,8.62,22.35,18.26,96.0
Gurugram,2018-11-08,56.05,298.27,21.14,5.99,0.51,18.74,8.62,22.35,18.26,96.0
Gurugram,2018-11-09,35.14,298.27,17.62,7.45,0.46,5.34,23.27,27.83,18.26,59.0
Gurugram,2018-11-10,110.19,196.54,52.826,5.18,0.8,33.5,9.56,32.21,18.26,245.0
Gurugram,2018-11-11,186.09,317.01,52.826,12.31,0.92,38.34,55.3,78.16,18.26,375.0
Gurugram,2018-11-12,230.83,345.64,51.35,12.0,0.67,33.31,8.08,44.93,18.26,377.0
Gurugram,2018-12-01,145.9,297.21,17.25,8.32,2.38,28.86,27.34,20.99,18.26,312.0
Gurugram,2018-12-02,91.94,157.27,18.77,9.75,1.51,22.96,64.145,67.45,18.26,263.0
Gurugram,2018-12-03,76.06,179.26,46.3,9.75,1.15,74.525,17.74,40.14,18.26,199.0
Gurugram,2018-12-04,20.24,80.31,18.24,9.75,2.32,12.83,37.97,36.87,18.26,141.0
Gurugram,2018-12-05,173.13,376.01,23.65,9.75,0.46,36.24,17.19,32.9,18.26,322.0
Gurugram,2018-12-06,252.23,376.01,25.31,1.26,0.08,22.91,9.86,24.1,18.26,283.0
Gurugram,2018-12-07,70.54,376.01,23.22,4.87,0.46,28.76,8.59,22.53,18.26,115.0
Gurugram,2018-12-08,67.48,376.01,23.22,5.57,0.49,14.74,8.59,22.53,18.26,118.0
Gurugram,2018-12-09,39.06,376.01,19.36,8.03,0.38,7.86,21.85,27.61,18.26,62.0
Gurugram,2018-12-10,134.13,164.1,52.45,6.96,0.97,39.27,11.78,42.69,18.26,242.0
Gurugram,2018-12-11,163.74,343.01,52.826,14.47,1.06,33.9,64.145,81.19949999999997,18.26,321.0
Gurugram,2018-12-12,176.72,284.33,51.14,9.08,0.67,27.44,27.39,70.8,18.26,389.0
Gurugram,2019-01-01,296.93,359.69,52.826,22.017499999999995,1.2,23.92,64.145,81.19949999999997,18.26,443.35
Gurugram,2019-01-02,121.31,223.06,31.17,2.64,2.47,41.25,24.69,38.57,18.26,258.0
Gurugram,2019-01-03,66.43,168.92,23.22,22.017499999999995,0.32,31.94,12.3,26.61,18.26,137.0
Gurugram,2019-01-04,45.22,150.52,7.96,14.3,0.16,36.66,7.49,8.69,18.26,114.0
Gurugram,2019-01-05,139.89,394.6839999999999,19.29,4.01,0.71,59.08,16.74,28.96,18.26,309.0
Gurugram,2019-01-06,119.06,394.6839999999999,43.43,12.23,0.29,74.525,35.69,46.56,18.26,304.0
Gurugram,2019-01-07,66.52,215.41,26.75,7.76,0.48,49.54,16.14,28.1,18.26,173.0
Gurugram,2019-01-08,33.71,68.35,8.5,14.92,0.51,34.48,10.25,8.75,18.26,61.0
Gurugram,2019-01-09,28.57,12.48,7.66,14.93,0.49,29.59,5.87,13.04,18.26,72.0
Gurugram,2019-01-10,33.82,75.21,14.64,9.95,0.65,19.0,19.53,31.69,18.26,76.0
Gurugram,2019-01-11,316.835,394.6839999999999,52.826,22.017499999999995,1.92,41.66,22.92,55.11,18.26,443.35
Gurugram,2019-01-12,76.17,143.66,41.25,8.13,0.81,34.45,36.11,42.04,18.26,148.0
Gurugram,2019-02-01,305.58,374.92,40.14,22.017499999999995,0.82,26.45,54.52,70.15,18.26,433.0
Gurugram,2019-02-02,117.86,241.0,21.52,4.0,2.02,29.17,17.74,28.01,18.26,302.0
Gurugram,2019-02-03,73.98,163.48,30.6,22.017499999999995,0.45,17.01,16.06,32.88,18.26,155.0
Gurugram,2019-02-04,76.87,181.59,8.46,13.35,0.21,36.84,7.6,9.03,18.26,161.0
Gurugram,2019-02-05,115.75,330.49,18.37,3.3,0.61,47.63,17.67,29.04,18.26,318.0
Gurugram,2019-02-06,92.63,330.49,41.29,8.51,0.39,74.525,12.48,15.48,18.26,250.0
Gurugram,2019-02-07,93.12,277.55,21.77,10.52,0.56,74.525,17.81,24.91,18.26,196.0
Gurugram,2019-02-08,32.03,82.08,7.11,19.18,0.57,27.73,9.61,8.03,18.26,64.0
Gurugram,2019-02-09,42.78,10.0,7.8,15.27,0.54,35.53,5.26,12.67,18.26,66.0
Gurugram,2019-02-10,38.05,84.2,21.9,10.12,0.98,35.98,34.84,49.96,18.26,89.0
Gurugram,2019-02-11,314.82,394.6839999999999,39.28,17.94,1.43,20.41,7.01,31.47,18.26,431.0
Gurugram,2019-02-12,97.16,180.59,44.59,7.61,0.93,34.14,21.34,35.21,18.26,187.0
Gurugram,2019-03-01,314.48,394.6839999999999,39.5,22.017499999999995,1.48,22.61,57.78,72.59,18.26,443.35
Gurugram,2019-03-02,79.97,176.06,18.6,4.0,2.540999999999999,28.49,18.18,27.53,18.26,232.0
Gurugram,2019-03-03,31.97,54.32,21.15,17.31,0.41,25.43,11.76,17.69,18.26,104.0
Gurugram,2019-03-04,78.55,150.53,9.11,11.42,0.38,27.0,14.26,8.35,18.26,183.0
Gurugram,2019-03-05,62.53,148.15,17.47,3.76,0.55,53.69,17.73,28.1,18.26,209.0
Gurugram,2019-03-06,102.4,148.15,32.04,8.31,0.4,74.525,7.64,10.02,18.26,223.0
Gurugram,2019-03-07,48.85,111.72,10.34,7.16,0.56,36.88,14.3,5.16,18.26,166.0
Gurugram,2019-03-08,33.8,69.44,9.7,22.017499999999995,0.54,23.44,13.39,13.12,18.26,72.0
Gurugram,2019-03-09,76.15,24.94,9.61,15.04,0.62,37.42,5.96,15.19,18.26,122.0
Gurugram,2019-03-10,51.55,52.26,21.43,9.61,0.99,33.35,34.57,43.22,18.26,98.0
Gurugram,2019-03-11,316.835,394.6839999999999,34.57,15.13,1.78,13.47,6.4,27.22,18.26,443.35
Gurugram,2019-03-12,112.58,198.47,52.826,4.56,0.97,38.16,11.95,43.75,18.26,265.0
Gurugram,2019-04-01,189.0,381.14,29.14,13.58,1.42,15.31,35.53,48.92,18.26,384.0
Gurugram,2019-04-02,90.9,175.62,29.19,4.27,2.540999999999999,29.86,47.21,57.66,18.26,205.0
Gurugram,2019-04-03,63.58,133.36,16.76,21.72,0.38,28.39,25.41,21.96,18.26,100.0
Gurugram,2019-04-04,100.22,262.82,8.57,7.39,0.7,33.02,7.89,7.03,18.26,187.0
Gurugram,2019-04-05,83.48,194.57,30.37,3.9,0.84,45.01,27.13,56.6,18.26,147.0
Gurugram,2019-04-06,82.26,194.57,40.61,5.53,0.3,74.525,5.96,14.23,18.26,234.0
Gurugram,2019-04-07,37.9,76.43,13.04,10.17,0.6,22.0,15.6,14.8,18.26,74.0
Gurugram,2019-04-08,50.36,69.56,15.44,21.66,0.51,25.24,18.18,16.13,18.26,72.0
Gurugram,2019-04-09,76.65,142.29,8.51,16.12,0.55,34.66,5.49,13.61,18.26,156.0
Gurugram,2019-04-10,37.82,128.94,13.84,3.4,1.02,39.72,22.17,29.41,18.26,97.0
Gurugram,2019-04-11,219.51,319.29,33.71,18.77,0.92,21.81,8.14,28.36,18.26,443.35
Gurugram,2019-04-12,125.0,212.55,52.826,6.87,1.35,38.59,55.95,81.19949999999997,18.26,280.0
Gurugram,2019-05-01,218.77,394.6839999999999,31.7,22.017499999999995,1.32,20.82,33.49,48.71,18.26,392.0
Gurugram,2019-05-02,112.5,158.77,11.78,3.28,2.540999999999999,40.67,21.7,26.71,18.26,234.0
Gurugram,2019-05-03,39.9,103.11,13.99,14.56,0.39,31.28,10.29,13.49,18.26,100.0
Gurugram,2019-05-04,120.41,260.63,8.96,4.02,0.68,37.04,11.6,13.47,18.26,260.0
Gurugram,2019-05-05,98.84,244.22,22.18,14.87,0.68,47.74,20.41,37.59,18.26,235.0
Gurugram,2019-05-06,97.05,244.22,36.79,8.6,0.37,74.525,15.66,28.04,18.26,208.0
Gurugram,2019-05-07,41.09,60.31,7.74,10.15,0.58,18.77,9.01,9.4,18.26,68.0
Gurugram,2019-05-08,46.78,46.66,9.98,20.21,0.49,26.75,13.7,13.15,18.26,69.0
Gurugram,2019-05-09,30.99,77.31,7.61,15.59,0.48,27.08,5.37,12.58,18.26,104.0
Gurugram,2019-05-10,32.53,48.34,28.76,4.53,1.08,42.46,27.1,38.64,18.26,86.0
Gurugram,2019-05-11,152.59,244.2,33.7,14.77,0.75,27.86,12.67,31.94,18.26,360.0
Gurugram,2019-05-12,198.13,296.79,52.826,8.38,2.11,44.68,64.145,81.19949999999997,18.26,331.0
Gurugram,2019-06-01,127.51,244.67,26.48,22.017499999999995,1.1,30.05,31.46,29.44,18.26,332.0
Gurugram,2019-06-02,98.51,192.74,52.826,3.27,0.46,33.39,18.87,70.74,18.26,269.0
Gurugram,2019-06-03,51.93,130.58,12.69,12.14,0.33,29.85,15.69,19.61,18.26,90.0
Gurugram,2019-06-04,106.43,315.63,7.84,1.99,0.36,47.1,48.74,53.25,18.26,282.0
Gurugram,2019-06-05,111.45,254.27,20.54,8.12,0.61,43.13,18.26,31.8,18.26,230.0
Gurugram,2019-06-06,111.57,254.27,31.9,11.42,0.34,74.525,21.04,28.76,18.26,244.0
Gurugram,2019-06-07,39.12,61.39,9.63,7.66,0.57,30.58,10.69,12.92,18.26,66.0
Gurugram,2019-06-08,25.31,49.91,7.81,10.97,0.51,16.37,6.22,11.36,18.26,71.0
Gurugram,2019-06-09,32.93,82.21,7.92,16.36,0.48,25.25,5.61,12.98,18.26,67.0
Gurugram,2019-06-10,47.85,73.05,24.73,3.42,1.16,49.04,42.37,41.49,18.26,96.0
Gurugram,2019-06-11,93.32,158.87,40.46,17.05,0.66,32.48,27.64,47.21,18.26,221.0
Gurugram,2019-06-12,222.5,364.36,52.826,2.61,2.01,36.28,44.43,74.38,18.26,381.0
Gurugram,2019-07-01,127.98,242.82,20.86,17.6,0.97,20.97,16.41,28.2,18.26,279.0
Gurugram,2019-07-02,57.85,79.11,10.51,17.6,0.17,19.74,13.39,22.9,18.26,144.0
Gurugram,2019-07-03,74.89,180.75,15.05,11.51,0.28,33.94,21.31,25.76,18.26,149.0
Gurugram,2019-07-04,164.12,392.61,8.83,9.62,0.33,34.7,45.7,47.33,18.26,312.0
Gurugram,2019-07-05,142.31,334.06,22.13,7.84,0.64,31.28,20.31,36.41,18.26,297.0
Gurugram,2019-07-06,74.03,334.06,32.51,2.86,0.32,74.525,5.41,14.6,18.26,253.0
Gurugram,2019-07-07,45.29,79.65,13.39,6.84,0.55,33.54,16.1,22.68,18.26,72.0
Gurugram,2019-07-08,22.4,60.25,9.79,10.48,0.53,22.32,4.57,12.39,18.26,46.0
Gurugram,2019-07-09,29.49,68.99,7.7,13.01,0.47,22.34,5.39,12.69,18.26,60.0
Gurugram,2019-07-10,50.21,86.44,12.28,3.5,0.97,50.44,19.58,26.37,18.26,91.0
Gurugram,2019-07-11,160.41,279.95,45.65,8.58,0.77,19.44,10.19,37.34,18.26,280.0
Gurugram,2019-07-12,208.98,343.16,52.826,1.53,1.89,34.34,37.09,64.22,18.26,369.0
Gurugram,2019-08-01,121.68,236.75,19.67,22.017499999999995,0.79,30.93,15.18,26.78,18.26,308.0
Gurugram,2019-08-02,55.96,174.76,40.68,6.66,0.23,19.62,34.79,57.78,18.26,123.0
Gurugram,2019-08-03,66.24,174.95,18.99,8.07,0.31,30.34,20.85,27.46,18.26,154.0
Gurugram,2019-08-04,121.22,315.02,7.68,7.52,0.35,33.4,15.69,18.45,18.26,320.0
Gurugram,2019-08-05,134.8,394.6839999999999,26.14,1.84,0.99,29.99,24.51,46.96,18.26,323.0
Gurugram,2019-08-06,77.37,394.6839999999999,33.05,6.26,0.36,74.525,10.63,16.22,18.26,214.0
Gurugram,2019-08-07,57.24,126.94,13.41,7.45,0.6,29.77,11.84,20.57,18.26,92.0
Gurugram,2019-08-08,20.7,70.47,9.7,13.48,0.48,22.44,5.18,11.17,18.26,51.0
Gurugram,2019-08-09,30.78,71.93,7.54,15.01,0.47,36.4,5.35,12.5,18.26,96.0
Gurugram,2019-08-10,38.26,65.49,10.01,4.16,0.54,55.95,19.41,19.32,18.26,95.0
Gurugram,2019-08-11,157.05,255.53,45.85,0.21,1.17,26.65,14.41,42.36,18.26,335.0
Gurugram,2019-08-12,205.7,315.4,50.18,0.92,2.07,34.74,56.66,78.46,18.26,373.0
Gurugram,2019-09-01,100.59,204.36,19.23,18.62,0.76,38.85,12.37,24.48,18.26,271.0
Gurugram,2019-09-02,49.02,121.29,44.31,3.92,0.18,19.92,32.67,59.96,18.26,125.0
Gurugram,2019-09-03,65.44,155.62,8.74,5.67,0.19,35.3,16.76,15.19,18.26,153.0
Gurugram,2019-09-04,92.34,212.31,8.57,7.55,0.35,37.7,46.99,48.55,18.26,243.0
Gurugram,2019-09-05,147.45,394.6839999999999,17.58,22.017499999999995,0.63,33.11,15.98,26.7,18.26,395.0
Gurugram,2019-09-06,116.43,394.6839999999999,35.37,9.1,0.28,74.525,49.0,53.54,18.26,233.0
Gurugram,2019-09-07,60.89,223.74,10.43,6.57,0.54,19.4,9.62,12.95,18.26,101.0
Gurugram,2019-09-08,26.31,56.92,16.8,5.93,0.4,31.92,6.61,13.99,18.26,54.0
Gurugram,2019-09-09,51.34,102.22,8.03,13.94,0.52,29.69,5.73,13.35,18.26,76.0
Gurugram,2019-09-10,70.44,102.22,31.37,2.43,1.21,36.55,40.46,47.16,18.26,108.0
Gurugram,2019-09-11,128.98,214.16,34.22,4.53,0.82,23.92,6.12,28.18,18.26,316.0
Gurugram,2019-09-12,173.25,265.85,52.826,22.017499999999995,2.16,33.01,64.145,81.19949999999997,18.26,350.0
Gurugram,2019-10-01,91.83,193.45,30.28,15.92,0.87,33.12,40.29,52.99,18.26,210.0
Gurugram,2019-10-02,98.01,221.36,52.826,6.11,0.76,25.86,54.58,81.19949999999997,18.26,113.0
Gurugram,2019-10-03,45.61,132.72,10.67,2.97,0.2,44.13,9.38,13.64,18.26,107.0
Gurugram,2019-10-04,99.71,248.24,9.29,7.72,0.31,33.75,64.145,69.82,18.26,247.0
Gurugram,2019-10-05,107.65,294.82,14.47,15.85,0.5,40.67,12.69,20.21,18.26,354.0
Gurugram,2019-10-06,119.32,294.82,48.79,11.73,0.36,73.24,27.69,43.44,18.26,289.0
Gurugram,2019-10-07,81.39,277.24,9.62,7.01,0.53,23.4,9.54,11.8,18.26,129.0
Gurugram,2019-10-08,21.99,51.94,18.23,5.25,0.34,30.76,7.99,18.69,18.26,52.0
Gurugram,2019-10-09,75.84,151.93,8.48,13.93,0.61,47.73,5.71,13.77,18.26,118.0
Gurugram,2019-10-10,83.57,151.93,52.826,3.04,1.35,50.07,64.145,81.19949999999997,18.26,153.0
Gurugram,2019-10-11,157.5,256.26,33.07,11.01,0.77,30.41,5.42,25.61,18.26,300.0
Gurugram,2019-10-12,192.51,299.38,52.826,22.017499999999995,2.540999999999999,35.58,64.145,81.19949999999997,18.26,347.0
Gurugram,2019-11-01,179.83,321.81,52.826,18.72,1.06,33.27,64.145,81.19949999999997,18.26,313.0
Gurugram,2019-11-02,132.14,264.78,52.826,4.96,0.66,23.12,57.64,81.19949999999997,18.26,310.0
Gurugram,2019-11-03,63.7,176.12,11.68,3.85,0.26,42.08,17.9,20.27,18.26,136.0
Gurugram,2019-11-04,82.16,194.48,8.56,5.1,0.26,27.93,64.145,79.67,18.26,194.0
Gurugram,2019-11-05,107.3,299.61,17.82,22.017499999999995,0.57,50.92,18.44,29.2,18.26,249.0
Gurugram,2019-11-06,224.58,299.61,50.08,9.99,0.29,38.56,38.71,54.3,18.26,348.0
Gurugram,2019-11-07,101.83,327.81,9.77,7.17,0.49,27.49,9.25,11.87,18.26,258.0
Gurugram,2019-11-08,16.25,34.19,6.99,10.23,0.42,29.17,5.43,12.08,18.26,38.0
Gurugram,2019-11-09,80.6,166.53,8.79,13.79,0.61,39.01,5.01,13.46,18.26,167.0
Gurugram,2019-11-10,83.09,166.53,29.19,2.41,0.93,54.08,13.67,25.46,18.26,192.0
Gurugram,2019-11-11,210.54,330.45,46.43,8.95,1.18,32.4,16.44,42.75,18.26,340.0
Gurugram,2019-11-12,228.57,342.42,52.826,22.017499999999995,2.540999999999999,39.18,64.145,81.19949999999997,18.26,369.0
Gurugram,2019-12-01,182.46,273.91,52.826,20.71,1.01,37.12,64.145,81.19949999999997,18.26,348.0
Gurugram,2019-12-02,144.74,317.26,52.826,6.33,0.77,28.27,64.145,81.19949999999997,18.26,302.0
Gurugram,2019-12-03,59.86,116.73,8.37,5.02,0.21,31.76,12.78,13.06,18.26,126.0
Gurugram,2019-12-04,79.95,245.17,8.38,2.7,0.34,34.02,32.12,32.35,18.26,220.0
Gurugram,2019-12-05,228.22,394.6839999999999,18.58,22.017499999999995,0.71,51.64,19.03,31.75,18.26,367.0
Gurugram,2019-12-06,104.68,394.6839999999999,47.97,10.07,0.35,74.525,6.29,21.02,18.26,327.0
Gurugram,2019-12-07,92.47,196.26,9.28,8.86,0.51,23.85,9.42,11.27,18.26,238.0
Gurugram,2019-12-08,30.32,64.5,7.5,7.09,0.45,27.38,5.21,12.41,18.26,48.0
Gurugram,2019-12-09,65.41,118.66,14.65,14.48,1.07,32.4,6.35,19.08,18.26,165.0
Gurugram,2019-12-10,79.53,139.69,13.11,2.07,1.54,57.26,11.48,17.01,18.26,172.0
Gurugram,2019-12-11,316.835,394.6839999999999,52.826,1.71,1.79,35.2,41.37,72.07,18.26,425.0
Gurugram,2019-12-12,223.29,359.8,52.826,22.017499999999995,1.84,40.94,14.04,45.76,18.26,391.0
Gurugram,2020-01-01,296.06,357.72,30.83,16.5,2.540999999999999,39.32,64.145,81.19949999999997,18.26,429.0
Gurugram,2020-01-02,79.58,162.58,35.77,9.06,2.18,25.48,44.31,59.99,18.26,159.0
Gurugram,2020-01-03,24.29,50.03,26.97,2.9,1.07,58.03,18.49,29.38,18.26,115.0
Gurugram,2020-01-04,27.84,55.37,14.94,15.91,0.55,54.79,6.31,10.74,38.89,81.0
Gurugram,2020-01-05,62.55,134.75,12.69,7.45,0.74,74.525,4.28,10.68,22.14,155.0
Gurugram,2020-01-06,36.12,87.51,20.5,5.42,0.85,72.06,6.9,13.33,12.39,133.0
Gurugram,2020-01-07,61.64,174.08,10.58,7.57,1.11,44.14,5.99,12.37,2.91,157.0
Gurugram,2020-02-01,271.49,281.71,41.86,19.11,2.540999999999999,30.0,64.145,81.19949999999997,2.91,419.0
Gurugram,2020-02-02,71.37,137.94,24.32,8.29,2.04,28.89,8.65,22.77,2.91,144.0
Gurugram,2020-02-03,73.57,139.73,35.93,6.95,1.68,45.68,39.81,57.29,2.91,136.0
Gurugram,2020-02-04,28.93,59.79,16.0,15.97,0.52,61.46,12.23,10.82,39.632,81.0
Gurugram,2020-02-05,41.11,104.29,10.69,5.59,0.7,74.525,4.12,8.97,16.18,152.0
Gurugram,2020-02-06,46.04,141.66,14.95,5.2,0.77,64.49,5.19,11.86,11.73,156.0
Gurugram,2020-03-01,183.81,216.52,42.51,3.52,2.540999999999999,17.93,64.145,81.19949999999997,11.73,390.0
Gurugram,2020-03-02,87.41,182.76,29.87,9.01,2.23,28.47,37.53,49.36,11.73,174.0
